"startYear","endYear","genderConceptId","startAge","endAge","population","country","location"
2005,2005,8507,87,87,8984,"KOR","KOR"
2005,2005,8532,87,87,25132,"KOR","KOR"
2006,2006,8507,87,87,9698,"KOR","KOR"
2006,2006,8532,87,87,25350,"KOR","KOR"
2007,2007,8507,87,87,10776,"KOR","KOR"
2007,2007,8532,87,87,27643,"KOR","KOR"
2008,2008,8507,87,87,11434,"KOR","KOR"
2008,2008,8532,87,87,30687,"KOR","KOR"
2009,2009,8507,87,87,12971,"KOR","KOR"
2009,2009,8532,87,87,35705,"KOR","KOR"
2010,2010,8507,87,87,14734,"KOR","KOR"
2010,2010,8532,87,87,40520,"KOR","KOR"
2011,2011,8507,87,87,14764,"KOR","KOR"
2011,2011,8532,87,87,39035,"KOR","KOR"
2012,2012,8507,87,87,14327,"KOR","KOR"
2012,2012,8532,87,87,38947,"KOR","KOR"
2013,2013,8507,87,87,14773,"KOR","KOR"
2013,2013,8532,87,87,42446,"KOR","KOR"
2014,2014,8507,87,87,16723,"KOR","KOR"
2014,2014,8532,87,87,47733,"KOR","KOR"
2015,2015,8507,87,87,19039,"KOR","KOR"
2015,2015,8532,87,87,54308,"KOR","KOR"
2016,2016,8507,87,87,21255,"KOR","KOR"
2016,2016,8532,87,87,58266,"KOR","KOR"
2017,2017,8507,87,87,22564,"KOR","KOR"
2017,2017,8532,87,87,61979,"KOR","KOR"
2018,2018,8507,87,87,23546,"KOR","KOR"
2018,2018,8532,87,87,64233,"KOR","KOR"
1993,1993,8507,88,88,NA,"KOR","KOR"
1993,1993,8532,88,88,NA,"KOR","KOR"
1994,1994,8507,88,88,NA,"KOR","KOR"
1994,1994,8532,88,88,NA,"KOR","KOR"
1995,1995,8507,88,88,NA,"KOR","KOR"
1995,1995,8532,88,88,NA,"KOR","KOR"
1996,1996,8507,88,88,NA,"KOR","KOR"
1996,1996,8532,88,88,NA,"KOR","KOR"
1997,1997,8507,88,88,NA,"KOR","KOR"
1997,1997,8532,88,88,NA,"KOR","KOR"
1998,1998,8507,88,88,NA,"KOR","KOR"
1998,1998,8532,88,88,NA,"KOR","KOR"
1999,1999,8507,88,88,NA,"KOR","KOR"
1999,1999,8532,88,88,NA,"KOR","KOR"
2000,2000,8507,88,88,5200,"KOR","KOR"
2000,2000,8532,88,88,17133,"KOR","KOR"
2001,2001,8507,88,88,5387,"KOR","KOR"
2001,2001,8532,88,88,17724,"KOR","KOR"
2002,2002,8507,88,88,5488,"KOR","KOR"
2002,2002,8532,88,88,18106,"KOR","KOR"
2003,2003,8507,88,88,5712,"KOR","KOR"
2003,2003,8532,88,88,18439,"KOR","KOR"
2004,2004,8507,88,88,6240,"KOR","KOR"
2004,2004,8532,88,88,19723,"KOR","KOR"
2005,2005,8507,88,88,7032,"KOR","KOR"
2005,2005,8532,88,88,21754,"KOR","KOR"
2006,2006,8507,88,88,7471,"KOR","KOR"
2006,2006,8532,88,88,22011,"KOR","KOR"
2007,2007,8507,88,88,8115,"KOR","KOR"
2007,2007,8532,88,88,22273,"KOR","KOR"
2008,2008,8507,88,88,9050,"KOR","KOR"
2008,2008,8532,88,88,24380,"KOR","KOR"
2009,2009,8507,88,88,9673,"KOR","KOR"
2009,2009,8532,88,88,27323,"KOR","KOR"
2010,2010,8507,88,88,11044,"KOR","KOR"
2010,2010,8532,88,88,31976,"KOR","KOR"
2011,2011,8507,88,88,12600,"KOR","KOR"
2011,2011,8532,88,88,36247,"KOR","KOR"
2012,2012,8507,88,88,12577,"KOR","KOR"
2012,2012,8532,88,88,34873,"KOR","KOR"
2013,2013,8507,88,88,12168,"KOR","KOR"
2013,2013,8532,88,88,34889,"KOR","KOR"
2014,2014,8507,88,88,12627,"KOR","KOR"
2014,2014,8532,88,88,38240,"KOR","KOR"
2015,2015,8507,88,88,14320,"KOR","KOR"
2015,2015,8532,88,88,43083,"KOR","KOR"
2016,2016,8507,88,88,16407,"KOR","KOR"
2016,2016,8532,88,88,49092,"KOR","KOR"
2017,2017,8507,88,88,18459,"KOR","KOR"
2017,2017,8532,88,88,52798,"KOR","KOR"
2018,2018,8507,88,88,19579,"KOR","KOR"
2018,2018,8532,88,88,56189,"KOR","KOR"
1993,1993,8507,89,89,NA,"KOR","KOR"
1993,1993,8532,89,89,NA,"KOR","KOR"
1994,1994,8507,89,89,NA,"KOR","KOR"
1994,1994,8532,89,89,NA,"KOR","KOR"
1995,1995,8507,89,89,NA,"KOR","KOR"
1995,1995,8532,89,89,NA,"KOR","KOR"
1996,1996,8507,89,89,NA,"KOR","KOR"
1996,1996,8532,89,89,NA,"KOR","KOR"
1997,1997,8507,89,89,NA,"KOR","KOR"
1997,1997,8532,89,89,NA,"KOR","KOR"
1998,1998,8507,89,89,NA,"KOR","KOR"
1998,1998,8532,89,89,NA,"KOR","KOR"
1999,1999,8507,89,89,NA,"KOR","KOR"
1999,1999,8532,89,89,NA,"KOR","KOR"
2000,2000,8507,89,89,3999,"KOR","KOR"
2000,2000,8532,89,89,13145,"KOR","KOR"
2001,2001,8507,89,89,4205,"KOR","KOR"
2001,2001,8532,89,89,14530,"KOR","KOR"
2002,2002,8507,89,89,4392,"KOR","KOR"
2002,2002,8532,89,89,15085,"KOR","KOR"
2003,2003,8507,89,89,4456,"KOR","KOR"
2003,2003,8532,89,89,15387,"KOR","KOR"
2004,2004,8507,89,89,4643,"KOR","KOR"
2004,2004,8532,89,89,15696,"KOR","KOR"
2005,2005,8507,89,89,5075,"KOR","KOR"
2005,2005,8532,89,89,16892,"KOR","KOR"
2006,2006,8507,89,89,5757,"KOR","KOR"
2006,2006,8532,89,89,18756,"KOR","KOR"
2007,2007,8507,89,89,6184,"KOR","KOR"
2007,2007,8532,89,89,19057,"KOR","KOR"
2008,2008,8507,89,89,6736,"KOR","KOR"
2008,2008,8532,89,89,19447,"KOR","KOR"
2009,2009,8507,89,89,7541,"KOR","KOR"
2009,2009,8532,89,89,21440,"KOR","KOR"
2010,2010,8507,89,89,8112,"KOR","KOR"
2010,2010,8532,89,89,24166,"KOR","KOR"
2011,2011,8507,89,89,9278,"KOR","KOR"
2011,2011,8532,89,89,28272,"KOR","KOR"
2012,2012,8507,89,89,10581,"KOR","KOR"
2012,2012,8532,89,89,31931,"KOR","KOR"
2013,2013,8507,89,89,10564,"KOR","KOR"
2013,2013,8532,89,89,30721,"KOR","KOR"
2014,2014,8507,89,89,10249,"KOR","KOR"
2014,2014,8532,89,89,30947,"KOR","KOR"
2015,2015,8507,89,89,10651,"KOR","KOR"
2015,2015,8532,89,89,34052,"KOR","KOR"
2016,2016,8507,89,89,12114,"KOR","KOR"
2016,2016,8532,89,89,38442,"KOR","KOR"
2017,2017,8507,89,89,13967,"KOR","KOR"
2017,2017,8532,89,89,43941,"KOR","KOR"
2018,2018,8507,89,89,15735,"KOR","KOR"
2018,2018,8532,89,89,47218,"KOR","KOR"
1993,1993,8507,90,90,NA,"KOR","KOR"
1993,1993,8532,90,90,NA,"KOR","KOR"
1994,1994,8507,90,90,NA,"KOR","KOR"
1994,1994,8532,90,90,NA,"KOR","KOR"
1995,1995,8507,90,90,NA,"KOR","KOR"
1995,1995,8532,90,90,NA,"KOR","KOR"
1996,1996,8507,90,90,NA,"KOR","KOR"
1996,1996,8532,90,90,NA,"KOR","KOR"
1997,1997,8507,90,90,NA,"KOR","KOR"
1997,1997,8532,90,90,NA,"KOR","KOR"
1998,1998,8507,90,90,NA,"KOR","KOR"
1998,1998,8532,90,90,NA,"KOR","KOR"
1999,1999,8507,90,90,NA,"KOR","KOR"
1999,1999,8532,90,90,NA,"KOR","KOR"
2000,2000,8507,90,90,3179,"KOR","KOR"
2000,2000,8532,90,90,10294,"KOR","KOR"
2001,2001,8507,90,90,3237,"KOR","KOR"
2001,2001,8532,90,90,10948,"KOR","KOR"
2002,2002,8507,90,90,3374,"KOR","KOR"
2002,2002,8532,90,90,12082,"KOR","KOR"
2003,2003,8507,90,90,3514,"KOR","KOR"
2003,2003,8532,90,90,12628,"KOR","KOR"
2004,2004,8507,90,90,3593,"KOR","KOR"
2004,2004,8532,90,90,13002,"KOR","KOR"
2005,2005,8507,90,90,3740,"KOR","KOR"
2005,2005,8532,90,90,13327,"KOR","KOR"
2006,2006,8507,90,90,4087,"KOR","KOR"
2006,2006,8532,90,90,14372,"KOR","KOR"
2007,2007,8507,90,90,4684,"KOR","KOR"
2007,2007,8532,90,90,15992,"KOR","KOR"
2008,2008,8507,90,90,5016,"KOR","KOR"
2008,2008,8532,90,90,16315,"KOR","KOR"
2009,2009,8507,90,90,5502,"KOR","KOR"
2009,2009,8532,90,90,16778,"KOR","KOR"
2010,2010,8507,90,90,6224,"KOR","KOR"
2010,2010,8532,90,90,18563,"KOR","KOR"
2011,2011,8507,90,90,6685,"KOR","KOR"
2011,2011,8532,90,90,20982,"KOR","KOR"
2012,2012,8507,90,90,7645,"KOR","KOR"
2012,2012,8532,90,90,24552,"KOR","KOR"
2013,2013,8507,90,90,8770,"KOR","KOR"
2013,2013,8532,90,90,27777,"KOR","KOR"
2014,2014,8507,90,90,8836,"KOR","KOR"
2014,2014,8532,90,90,26846,"KOR","KOR"
2015,2015,8507,90,90,8527,"KOR","KOR"
2015,2015,8532,90,90,27081,"KOR","KOR"
2016,2016,8507,90,90,8828,"KOR","KOR"
2016,2016,8532,90,90,29837,"KOR","KOR"
2017,2017,8507,90,90,10122,"KOR","KOR"
2017,2017,8532,90,90,33765,"KOR","KOR"
2018,2018,8507,90,90,11691,"KOR","KOR"
2018,2018,8532,90,90,38642,"KOR","KOR"
1993,1993,8507,91,91,NA,"KOR","KOR"
1993,1993,8532,91,91,NA,"KOR","KOR"
1994,1994,8507,91,91,NA,"KOR","KOR"
1994,1994,8532,91,91,NA,"KOR","KOR"
1995,1995,8507,91,91,NA,"KOR","KOR"
1995,1995,8532,91,91,NA,"KOR","KOR"
1996,1996,8507,91,91,NA,"KOR","KOR"
1996,1996,8532,91,91,NA,"KOR","KOR"
1997,1997,8507,91,91,NA,"KOR","KOR"
1997,1997,8532,91,91,NA,"KOR","KOR"
1998,1998,8507,91,91,NA,"KOR","KOR"
1998,1998,8532,91,91,NA,"KOR","KOR"
1999,1999,8507,91,91,NA,"KOR","KOR"
1999,1999,8532,91,91,NA,"KOR","KOR"
2000,2000,8507,91,91,2227,"KOR","KOR"
2000,2000,8532,91,91,8125,"KOR","KOR"
2001,2001,8507,91,91,2525,"KOR","KOR"
2001,2001,8532,91,91,8424,"KOR","KOR"
2002,2002,8507,91,91,2559,"KOR","KOR"
2002,2002,8532,91,91,8970,"KOR","KOR"
2003,2003,8507,91,91,2657,"KOR","KOR"
2003,2003,8532,91,91,9882,"KOR","KOR"
2004,2004,8507,91,91,2780,"KOR","KOR"
2004,2004,8532,91,91,10449,"KOR","KOR"
2005,2005,8507,91,91,2840,"KOR","KOR"
2005,2005,8532,91,91,10841,"KOR","KOR"
2006,2006,8507,91,91,2983,"KOR","KOR"
2006,2006,8532,91,91,11143,"KOR","KOR"
2007,2007,8507,91,91,3250,"KOR","KOR"
2007,2007,8532,91,91,12033,"KOR","KOR"
2008,2008,8507,91,91,3710,"KOR","KOR"
2008,2008,8532,91,91,13494,"KOR","KOR"
2009,2009,8507,91,91,4017,"KOR","KOR"
2009,2009,8532,91,91,13906,"KOR","KOR"
2010,2010,8507,91,91,4458,"KOR","KOR"
2010,2010,8532,91,91,14288,"KOR","KOR"
2011,2011,8507,91,91,5030,"KOR","KOR"
2011,2011,8532,91,91,15850,"KOR","KOR"
2012,2012,8507,91,91,5357,"KOR","KOR"
2012,2012,8532,91,91,17920,"KOR","KOR"
2013,2013,8507,91,91,6191,"KOR","KOR"
2013,2013,8532,91,91,20978,"KOR","KOR"
2014,2014,8507,91,91,7265,"KOR","KOR"
2014,2014,8532,91,91,23947,"KOR","KOR"
2015,2015,8507,91,91,7301,"KOR","KOR"
2015,2015,8532,91,91,23115,"KOR","KOR"
2016,2016,8507,91,91,6947,"KOR","KOR"
2016,2016,8532,91,91,23244,"KOR","KOR"
2017,2017,8507,91,91,7207,"KOR","KOR"
2017,2017,8532,91,91,25710,"KOR","KOR"
2018,2018,8507,91,91,8288,"KOR","KOR"
2018,2018,8532,91,91,29158,"KOR","KOR"
1993,1993,8507,92,92,NA,"KOR","KOR"
1993,1993,8532,92,92,NA,"KOR","KOR"
1994,1994,8507,92,92,NA,"KOR","KOR"
1994,1994,8532,92,92,NA,"KOR","KOR"
1995,1995,8507,92,92,NA,"KOR","KOR"
1995,1995,8532,92,92,NA,"KOR","KOR"
1996,1996,8507,92,92,NA,"KOR","KOR"
1996,1996,8532,92,92,NA,"KOR","KOR"
1997,1997,8507,92,92,NA,"KOR","KOR"
1997,1997,8532,92,92,NA,"KOR","KOR"
1998,1998,8507,92,92,NA,"KOR","KOR"
1998,1998,8532,92,92,NA,"KOR","KOR"
1999,1999,8507,92,92,NA,"KOR","KOR"
1999,1999,8532,92,92,NA,"KOR","KOR"
2000,2000,8507,92,92,1498,"KOR","KOR"
2000,2000,8532,92,92,6352,"KOR","KOR"
2001,2001,8507,92,92,1741,"KOR","KOR"
2001,2001,8532,92,92,6534,"KOR","KOR"
2002,2002,8507,92,92,1980,"KOR","KOR"
2002,2002,8532,92,92,6766,"KOR","KOR"
2003,2003,8507,92,92,1982,"KOR","KOR"
2003,2003,8532,92,92,7228,"KOR","KOR"
2004,2004,8507,92,92,2069,"KOR","KOR"
2004,2004,8532,92,92,8021,"KOR","KOR"
2005,2005,8507,92,92,2167,"KOR","KOR"
2005,2005,8532,92,92,8534,"KOR","KOR"
2006,2006,8507,92,92,2219,"KOR","KOR"
2006,2006,8532,92,92,8873,"KOR","KOR"
2007,2007,8507,92,92,2332,"KOR","KOR"
2007,2007,8532,92,92,9185,"KOR","KOR"
2008,2008,8507,92,92,2523,"KOR","KOR"
2008,2008,8532,92,92,9982,"KOR","KOR"
2009,2009,8507,92,92,2932,"KOR","KOR"
2009,2009,8532,92,92,11247,"KOR","KOR"
2010,2010,8507,92,92,3189,"KOR","KOR"
2010,2010,8532,92,92,11655,"KOR","KOR"
2011,2011,8507,92,92,3544,"KOR","KOR"
2011,2011,8532,92,92,12011,"KOR","KOR"
2012,2012,8507,92,92,4019,"KOR","KOR"
2012,2012,8532,92,92,13259,"KOR","KOR"
2013,2013,8507,92,92,4295,"KOR","KOR"
2013,2013,8532,92,92,15007,"KOR","KOR"
2014,2014,8507,92,92,5012,"KOR","KOR"
2014,2014,8532,92,92,17802,"KOR","KOR"
2015,2015,8507,92,92,5884,"KOR","KOR"
2015,2015,8532,92,92,20362,"KOR","KOR"
2016,2016,8507,92,92,5904,"KOR","KOR"
2016,2016,8532,92,92,19611,"KOR","KOR"
2017,2017,8507,92,92,5586,"KOR","KOR"
2017,2017,8532,92,92,19784,"KOR","KOR"
2018,2018,8507,92,92,5773,"KOR","KOR"
2018,2018,8532,92,92,21770,"KOR","KOR"
1993,1993,8507,93,93,NA,"KOR","KOR"
1993,1993,8532,93,93,NA,"KOR","KOR"
1994,1994,8507,93,93,NA,"KOR","KOR"
1994,1994,8532,93,93,NA,"KOR","KOR"
1995,1995,8507,93,93,NA,"KOR","KOR"
1995,1995,8532,93,93,NA,"KOR","KOR"
1996,1996,8507,93,93,NA,"KOR","KOR"
1996,1996,8532,93,93,NA,"KOR","KOR"
1997,1997,8507,93,93,NA,"KOR","KOR"
1997,1997,8532,93,93,NA,"KOR","KOR"
1998,1998,8507,93,93,NA,"KOR","KOR"
1998,1998,8532,93,93,NA,"KOR","KOR"
1999,1999,8507,93,93,NA,"KOR","KOR"
1999,1999,8532,93,93,NA,"KOR","KOR"
2000,2000,8507,93,93,996,"KOR","KOR"
2000,2000,8532,93,93,4573,"KOR","KOR"
2001,2001,8507,93,93,1141,"KOR","KOR"
2001,2001,8532,93,93,5011,"KOR","KOR"
2002,2002,8507,93,93,1340,"KOR","KOR"
2002,2002,8532,93,93,5158,"KOR","KOR"
2003,2003,8507,93,93,1509,"KOR","KOR"
2003,2003,8532,93,93,5357,"KOR","KOR"
2004,2004,8507,93,93,1511,"KOR","KOR"
2004,2004,8532,93,93,5721,"KOR","KOR"
2005,2005,8507,93,93,1587,"KOR","KOR"
2005,2005,8532,93,93,6393,"KOR","KOR"
2006,2006,8507,93,93,1675,"KOR","KOR"
2006,2006,8532,93,93,6852,"KOR","KOR"
2007,2007,8507,93,93,1692,"KOR","KOR"
2007,2007,8532,93,93,7143,"KOR","KOR"
2008,2008,8507,93,93,1783,"KOR","KOR"
2008,2008,8532,93,93,7433,"KOR","KOR"
2009,2009,8507,93,93,1961,"KOR","KOR"
2009,2009,8532,93,93,8180,"KOR","KOR"
2010,2010,8507,93,93,2280,"KOR","KOR"
2010,2010,8532,93,93,9309,"KOR","KOR"
2011,2011,8507,93,93,2487,"KOR","KOR"
2011,2011,8532,93,93,9596,"KOR","KOR"
2012,2012,8507,93,93,2809,"KOR","KOR"
2012,2012,8532,93,93,9854,"KOR","KOR"
2013,2013,8507,93,93,3188,"KOR","KOR"
2013,2013,8532,93,93,10967,"KOR","KOR"
2014,2014,8507,93,93,3424,"KOR","KOR"
2014,2014,8532,93,93,12484,"KOR","KOR"
2015,2015,8507,93,93,4018,"KOR","KOR"
2015,2015,8532,93,93,14789,"KOR","KOR"
2016,2016,8507,93,93,4683,"KOR","KOR"
2016,2016,8532,93,93,16978,"KOR","KOR"
2017,2017,8507,93,93,4696,"KOR","KOR"
2017,2017,8532,93,93,16364,"KOR","KOR"
2018,2018,8507,93,93,4421,"KOR","KOR"
2018,2018,8532,93,93,16330,"KOR","KOR"
1993,1993,8507,94,94,NA,"KOR","KOR"
1993,1993,8532,94,94,NA,"KOR","KOR"
1994,1994,8507,94,94,NA,"KOR","KOR"
1994,1994,8532,94,94,NA,"KOR","KOR"
1995,1995,8507,94,94,NA,"KOR","KOR"
1995,1995,8532,94,94,NA,"KOR","KOR"
1996,1996,8507,94,94,NA,"KOR","KOR"
1996,1996,8532,94,94,NA,"KOR","KOR"
1997,1997,8507,94,94,NA,"KOR","KOR"
1997,1997,8532,94,94,NA,"KOR","KOR"
1998,1998,8507,94,94,NA,"KOR","KOR"
1998,1998,8532,94,94,NA,"KOR","KOR"
1999,1999,8507,94,94,NA,"KOR","KOR"
1999,1999,8532,94,94,NA,"KOR","KOR"
2000,2000,8507,94,94,632,"KOR","KOR"
2000,2000,8532,94,94,3208,"KOR","KOR"
2001,2001,8507,94,94,720,"KOR","KOR"
2001,2001,8532,94,94,3543,"KOR","KOR"
2002,2002,8507,94,94,828,"KOR","KOR"
2002,2002,8532,94,94,3880,"KOR","KOR"
2003,2003,8507,94,94,994,"KOR","KOR"
2003,2003,8532,94,94,3995,"KOR","KOR"
2004,2004,8507,94,94,1158,"KOR","KOR"
2004,2004,8532,94,94,4152,"KOR","KOR"
2005,2005,8507,94,94,1165,"KOR","KOR"
2005,2005,8532,94,94,4474,"KOR","KOR"
2006,2006,8507,94,94,1211,"KOR","KOR"
2006,2006,8532,94,94,5037,"KOR","KOR"
2007,2007,8507,94,94,1267,"KOR","KOR"
2007,2007,8532,94,94,5410,"KOR","KOR"
2008,2008,8507,94,94,1295,"KOR","KOR"
2008,2008,8532,94,94,5703,"KOR","KOR"
2009,2009,8507,94,94,1377,"KOR","KOR"
2009,2009,8532,94,94,5997,"KOR","KOR"
2010,2010,8507,94,94,1493,"KOR","KOR"
2010,2010,8532,94,94,6587,"KOR","KOR"
2011,2011,8507,94,94,1743,"KOR","KOR"
2011,2011,8532,94,94,7482,"KOR","KOR"
2012,2012,8507,94,94,1883,"KOR","KOR"
2012,2012,8532,94,94,7738,"KOR","KOR"
2013,2013,8507,94,94,2139,"KOR","KOR"
2013,2013,8532,94,94,7965,"KOR","KOR"
2014,2014,8507,94,94,2492,"KOR","KOR"
2014,2014,8532,94,94,8954,"KOR","KOR"
2015,2015,8507,94,94,2672,"KOR","KOR"
2015,2015,8532,94,94,10199,"KOR","KOR"
2016,2016,8507,94,94,3129,"KOR","KOR"
2016,2016,8532,94,94,12090,"KOR","KOR"
2017,2017,8507,94,94,3681,"KOR","KOR"
2017,2017,8532,94,94,13946,"KOR","KOR"
2018,2018,8507,94,94,3663,"KOR","KOR"
2018,2018,8532,94,94,13326,"KOR","KOR"
1993,1993,8507,95,95,NA,"KOR","KOR"
1993,1993,8532,95,95,NA,"KOR","KOR"
1994,1994,8507,95,95,NA,"KOR","KOR"
1994,1994,8532,95,95,NA,"KOR","KOR"
1995,1995,8507,95,95,NA,"KOR","KOR"
1995,1995,8532,95,95,NA,"KOR","KOR"
1996,1996,8507,95,95,NA,"KOR","KOR"
1996,1996,8532,95,95,NA,"KOR","KOR"
1997,1997,8507,95,95,NA,"KOR","KOR"
1997,1997,8532,95,95,NA,"KOR","KOR"
1998,1998,8507,95,95,NA,"KOR","KOR"
1998,1998,8532,95,95,NA,"KOR","KOR"
1999,1999,8507,95,95,NA,"KOR","KOR"
1999,1999,8532,95,95,NA,"KOR","KOR"
2000,2000,8507,95,95,376,"KOR","KOR"
2000,2000,8532,95,95,2249,"KOR","KOR"
2001,2001,8507,95,95,441,"KOR","KOR"
2001,2001,8532,95,95,2420,"KOR","KOR"
2002,2002,8507,95,95,517,"KOR","KOR"
2002,2002,8532,95,95,2663,"KOR","KOR"
2003,2003,8507,95,95,609,"KOR","KOR"
2003,2003,8532,95,95,2956,"KOR","KOR"
2004,2004,8507,95,95,736,"KOR","KOR"
2004,2004,8532,95,95,3085,"KOR","KOR"
2005,2005,8507,95,95,880,"KOR","KOR"
2005,2005,8532,95,95,3217,"KOR","KOR"
2006,2006,8507,95,95,895,"KOR","KOR"
2006,2006,8532,95,95,3499,"KOR","KOR"
2007,2007,8507,95,95,916,"KOR","KOR"
2007,2007,8532,95,95,3951,"KOR","KOR"
2008,2008,8507,95,95,949,"KOR","KOR"
2008,2008,8532,95,95,4268,"KOR","KOR"
2009,2009,8507,95,95,950,"KOR","KOR"
2009,2009,8532,95,95,4524,"KOR","KOR"
2010,2010,8507,95,95,1012,"KOR","KOR"
2010,2010,8532,95,95,4758,"KOR","KOR"
2011,2011,8507,95,95,1096,"KOR","KOR"
2011,2011,8532,95,95,5214,"KOR","KOR"
2012,2012,8507,95,95,1292,"KOR","KOR"
2012,2012,8532,95,95,5887,"KOR","KOR"
2013,2013,8507,95,95,1420,"KOR","KOR"
2013,2013,8532,95,95,6094,"KOR","KOR"
2014,2014,8507,95,95,1632,"KOR","KOR"
2014,2014,8532,95,95,6360,"KOR","KOR"
2015,2015,8507,95,95,1915,"KOR","KOR"
2015,2015,8532,95,95,7167,"KOR","KOR"
2016,2016,8507,95,95,2056,"KOR","KOR"
2016,2016,8532,95,95,8180,"KOR","KOR"
2017,2017,8507,95,95,2414,"KOR","KOR"
2017,2017,8532,95,95,9714,"KOR","KOR"
2018,2018,8507,95,95,2831,"KOR","KOR"
2018,2018,8532,95,95,11134,"KOR","KOR"
1993,1993,8507,96,96,NA,"KOR","KOR"
1993,1993,8532,96,96,NA,"KOR","KOR"
1994,1994,8507,96,96,NA,"KOR","KOR"
1994,1994,8532,96,96,NA,"KOR","KOR"
1995,1995,8507,96,96,NA,"KOR","KOR"
1995,1995,8532,96,96,NA,"KOR","KOR"
1996,1996,8507,96,96,NA,"KOR","KOR"
1996,1996,8532,96,96,NA,"KOR","KOR"
1997,1997,8507,96,96,NA,"KOR","KOR"
1997,1997,8532,96,96,NA,"KOR","KOR"
1998,1998,8507,96,96,NA,"KOR","KOR"
1998,1998,8532,96,96,NA,"KOR","KOR"
1999,1999,8507,96,96,NA,"KOR","KOR"
1999,1999,8532,96,96,NA,"KOR","KOR"
2000,2000,8507,96,96,229,"KOR","KOR"
2000,2000,8532,96,96,1558,"KOR","KOR"
2001,2001,8507,96,96,264,"KOR","KOR"
2001,2001,8532,96,96,1662,"KOR","KOR"
2002,2002,8507,96,96,309,"KOR","KOR"
2002,2002,8532,96,96,1778,"KOR","KOR"
2003,2003,8507,96,96,371,"KOR","KOR"
2003,2003,8532,96,96,1987,"KOR","KOR"
2004,2004,8507,96,96,434,"KOR","KOR"
2004,2004,8532,96,96,2236,"KOR","KOR"
2005,2005,8507,96,96,543,"KOR","KOR"
2005,2005,8532,96,96,2332,"KOR","KOR"
2006,2006,8507,96,96,666,"KOR","KOR"
2006,2006,8532,96,96,2444,"KOR","KOR"
2007,2007,8507,96,96,670,"KOR","KOR"
2007,2007,8532,96,96,2658,"KOR","KOR"
2008,2008,8507,96,96,693,"KOR","KOR"
2008,2008,8532,96,96,3025,"KOR","KOR"
2009,2009,8507,96,96,719,"KOR","KOR"
2009,2009,8532,96,96,3307,"KOR","KOR"
2010,2010,8507,96,96,698,"KOR","KOR"
2010,2010,8532,96,96,3532,"KOR","KOR"
2011,2011,8507,96,96,734,"KOR","KOR"
2011,2011,8532,96,96,3755,"KOR","KOR"
2012,2012,8507,96,96,796,"KOR","KOR"
2012,2012,8532,96,96,4053,"KOR","KOR"
2013,2013,8507,96,96,948,"KOR","KOR"
2013,2013,8532,96,96,4524,"KOR","KOR"
2014,2014,8507,96,96,1054,"KOR","KOR"
2014,2014,8532,96,96,4763,"KOR","KOR"
2015,2015,8507,96,96,1228,"KOR","KOR"
2015,2015,8532,96,96,4987,"KOR","KOR"
2016,2016,8507,96,96,1448,"KOR","KOR"
2016,2016,8532,96,96,5639,"KOR","KOR"
2017,2017,8507,96,96,1555,"KOR","KOR"
2017,2017,8532,96,96,6433,"KOR","KOR"
2018,2018,8507,96,96,1816,"KOR","KOR"
2018,2018,8532,96,96,7590,"KOR","KOR"
1993,1993,8507,97,97,NA,"KOR","KOR"
1993,1993,8532,97,97,NA,"KOR","KOR"
1994,1994,8507,97,97,NA,"KOR","KOR"
1994,1994,8532,97,97,NA,"KOR","KOR"
1995,1995,8507,97,97,NA,"KOR","KOR"
1995,1995,8532,97,97,NA,"KOR","KOR"
1996,1996,8507,97,97,NA,"KOR","KOR"
1996,1996,8532,97,97,NA,"KOR","KOR"
1997,1997,8507,97,97,NA,"KOR","KOR"
1997,1997,8532,97,97,NA,"KOR","KOR"
1998,1998,8507,97,97,NA,"KOR","KOR"
1998,1998,8532,97,97,NA,"KOR","KOR"
1999,1999,8507,97,97,NA,"KOR","KOR"
1999,1999,8532,97,97,NA,"KOR","KOR"
2000,2000,8507,97,97,148,"KOR","KOR"
2000,2000,8532,97,97,1133,"KOR","KOR"
2001,2001,8507,97,97,160,"KOR","KOR"
2001,2001,8532,97,97,1134,"KOR","KOR"
2002,2002,8507,97,97,186,"KOR","KOR"
2002,2002,8532,97,97,1224,"KOR","KOR"
2003,2003,8507,97,97,222,"KOR","KOR"
2003,2003,8532,97,97,1299,"KOR","KOR"
2004,2004,8507,97,97,271,"KOR","KOR"
2004,2004,8532,97,97,1485,"KOR","KOR"
2005,2005,8507,97,97,318,"KOR","KOR"
2005,2005,8532,97,97,1687,"KOR","KOR"
2006,2006,8507,97,97,385,"KOR","KOR"
2006,2006,8532,97,97,1750,"KOR","KOR"
2007,2007,8507,97,97,472,"KOR","KOR"
2007,2007,8532,97,97,1836,"KOR","KOR"
2008,2008,8507,97,97,481,"KOR","KOR"
2008,2008,8532,97,97,1981,"KOR","KOR"
2009,2009,8507,97,97,502,"KOR","KOR"
2009,2009,8532,97,97,2306,"KOR","KOR"
2010,2010,8507,97,97,536,"KOR","KOR"
2010,2010,8532,97,97,2552,"KOR","KOR"
2011,2011,8507,97,97,513,"KOR","KOR"
2011,2011,8532,97,97,2705,"KOR","KOR"
2012,2012,8507,97,97,522,"KOR","KOR"
2012,2012,8532,97,97,2872,"KOR","KOR"
2013,2013,8507,97,97,566,"KOR","KOR"
2013,2013,8532,97,97,3100,"KOR","KOR"
