year,item,gender,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100+
2012,expectation_of_life_at_age,female,84.2,83.4,82.4,81.4,80.4,79.5,78.5,77.5,76.5,75.5,74.5,73.5,72.5,71.5,70.5,69.5,68.5,67.5,66.6,65.6,64.6,63.6,62.6,61.6,60.6,59.7,58.7,57.7,56.7,55.7,54.8,53.8,52.8,51.8,50.9,49.9,48.9,48.0,47.0,46.0,45.0,44.1,43.1,42.2,41.2,40.2,39.3,38.3,37.4,36.4,35.5,34.5,33.6,32.6,31.7,30.8,29.8,28.9,27.9,27.0,26.1,25.2,24.2,23.3,22.4,21.5,20.6,19.7,18.8,18.0,17.1,16.3,15.5,14.6,13.8,13.1,12.3,11.6,10.9,10.2,9.5,8.9,8.3,7.7,7.2,6.7,6.2,5.8,5.3,4.9,4.6,4.3,3.9,3.7,3.4,3.2,2.9,2.7,2.6,2.4,2.2
2012,probability_of_dying,both,0.00291,0.00031,0.00022,0.00016,0.00013,0.00012,0.00012,0.00011,0.00011,0.00010,0.00009,0.00009,0.00009,0.00011,0.00014,0.00019,0.00022,0.00026,0.00028,0.00031,0.00033,0.00035,0.00038,0.00041,0.00044,0.00047,0.00048,0.00050,0.00052,0.00056,0.00060,0.00065,0.00069,0.00072,0.00075,0.00079,0.00083,0.00089,0.00096,0.00103,0.00112,0.00123,0.00137,0.00153,0.00171,0.00188,0.00205,0.00221,0.00239,0.00259,0.00283,0.00308,0.00334,0.00358,0.00382,0.00407,0.00433,0.00464,0.00500,0.00541,0.00588,0.00635,0.00692,0.00747,0.00807,0.00871,0.00947,0.01059,0.01208,0.01387,0.01579,0.01776,0.02001,0.02254,0.02551,0.02881,0.03231,0.03631,0.04094,0.04631,0.05250,0.05907,0.06615,0.07388,0.08315,0.09282,0.10333,0.11472,0.12701,0.14021,0.15436,0.16943,0.18543,0.20234,0.22012,0.23872,0.25806,0.27808,0.29866,0.31968,1.00000
2012,probability_of_dying,male,0.00314,0.00035,0.00026,0.00019,0.00015,0.00014,0.00014,0.00013,0.00012,0.00010,0.00010,0.00010,0.00012,0.00015,0.00017,0.00022,0.00027,0.00033,0.00038,0.00042,0.00044,0.00047,0.00050,0.00054,0.00058,0.00061,0.00063,0.00064,0.00066,0.00068,0.00074,0.00080,0.00086,0.00091,0.00096,0.00102,0.00110,0.00119,0.00129,0.00139,0.00151,0.00164,0.00184,0.00209,0.00239,0.00266,0.00293,0.00319,0.00348,0.00383,0.00421,0.00459,0.00497,0.00534,0.00577,0.00619,0.00661,0.00706,0.00760,0.00823,0.00896,0.00969,0.01049,0.01125,0.01210,0.01301,0.01408,0.01569,0.01784,0.02039,0.02311,0.02587,0.02900,0.03252,0.03667,0.04119,0.04584,0.05095,0.05678,0.06342,0.07114,0.07913,0.08748,0.09646,0.10735,0.11848,0.13041,0.14316,0.15673,0.17114,0.18638,0.20244,0.21930,0.23693,0.25530,0.27436,0.29406,0.31434,0.33512,0.35634,1.00000
2012,probability_of_dying,female,0.00267,0.00027,0.00019,0.00014,0.00012,0.00011,0.00011,0.00010,0.00010,0.00009,0.00009,0.00007,0.00006,0.00008,0.00012,0.00015,0.00018,0.00018,0.00019,0.00019,0.00021,0.00024,0.00026,0.00029,0.00030,0.00032,0.00033,0.00036,0.00039,0.00043,0.00047,0.00050,0.00052,0.00053,0.00054,0.00055,0.00057,0.00059,0.00063,0.00068,0.00074,0.00082,0.00090,0.00097,0.00105,0.00111,0.00118,0.00124,0.00131,0.00138,0.00148,0.00161,0.00175,0.00186,0.00195,0.00203,0.00215,0.00233,0.00254,0.00276,0.00299,0.00324,0.00360,0.00399,0.00439,0.00482,0.00533,0.00605,0.00701,0.00818,0.00947,0.01087,0.01249,0.01433,0.01650,0.01900,0.02185,0.02527,0.02930,0.03410,0.03960,0.04564,0.05238,0.05985,0.06868,0.07812,0.08851,0.09986,0.11222,0.12560,0.14001,0.15544,0.17188,0.18929,0.20763,0.22682,0.24679,0.26743,0.28864,0.31026,1.00000
2012,number_of_people_left_alive_at_age,both,"100,000","99,709","99,678","99,656","99,640","99,627","99,614","99,602","99,591","99,580","99,570","99,561","99,552","99,543","99,532","99,518","99,499","99,477","99,451","99,423","99,393","99,360","99,325","99,287","99,246","99,202","99,156","99,108","99,058","99,007","98,952","98,892","98,828","98,759","98,688","98,614","98,536","98,454","98,367","98,273","98,171","98,061","97,940","97,807","97,657","97,490","97,307","97,107","96,893","96,662","96,412","96,139","95,842","95,523","95,181","94,817","94,432","94,023","93,587","93,119","92,614","92,070","91,485","90,853","90,174","89,447","88,668","87,828","86,898","85,848","84,657","83,321","81,841","80,203","78,395","76,395","74,194","71,797","69,190","66,357","63,284","59,962","56,420","52,688","48,795","44,738","40,585","36,391","32,217","28,125","24,181","20,449","16,984","13,835","11,035","8,606","6,552","4,861","3,509","2,461","1,674"
2012,number_of_people_left_alive_at_age,male,"100,000","99,686","99,651","99,625","99,607","99,592","99,579","99,565","99,553","99,541","99,531","99,521","99,511","99,499","99,484","99,467","99,445","99,418","99,385","99,347","99,306","99,262","99,216","99,166","99,113","99,055","98,994","98,931","98,868","98,803","98,735","98,663","98,584","98,499","98,410","98,315","98,214","98,106","97,989","97,863","97,727","97,580","97,419","97,240","97,036","96,805","96,547","96,264","95,958","95,623","95,257","94,856","94,420","93,951","93,449","92,910","92,335","91,725","91,077","90,385","89,641","88,838","87,978","87,055","86,075","85,034","83,928","82,746","81,448","79,995","78,364","76,553","74,572","72,410","70,055","67,486","64,706","61,740","58,594","55,267","51,762","48,080","44,275","40,402","36,505","32,586","28,725","24,979","21,403","18,049","14,960","12,171","9,707","7,579","5,783","4,307","3,125","2,206","1,513","1,006",647
2012,number_of_people_left_alive_at_age,female,"100,000","99,733","99,706","99,687","99,674","99,662","99,651","99,640","99,630","99,621","99,611","99,603","99,595","99,589","99,581","99,570","99,554","99,537","99,518","99,500","99,480","99,459","99,435","99,409","99,381","99,351","99,319","99,286","99,250","99,212","99,169","99,123","99,073","99,021","98,968","98,914","98,860","98,804","98,746","98,683","98,617","98,544","98,463","98,375","98,279","98,177","98,067","97,951","97,830","97,702","97,567","97,423","97,266","97,096","96,915","96,726","96,530","96,322","96,098","95,853","95,589","95,304","94,994","94,652","94,275","93,861","93,409","92,911","92,349","91,702","90,951","90,089","89,110","87,997","86,736","85,305","83,684","81,855","79,786","77,448","74,807","71,845","68,566","64,975","61,086","56,891","52,446","47,804","43,030","38,202","33,403","28,726","24,261","20,091","16,288","12,906","9,979","7,516","5,506","3,917","2,702"
2012,person_years_lived_between_ages,both,"99,754","99,693","99,667","99,648","99,633","99,620","99,608","99,596","99,586","99,575","99,566","99,557","99,548","99,538","99,525","99,508","99,488","99,464","99,437","99,408","99,376","99,343","99,306","99,267","99,224","99,179","99,132","99,083","99,033","98,979","98,922","98,860","98,794","98,724","98,651","98,575","98,495","98,411","98,320","98,222","98,116","98,001","97,874","97,732","97,574","97,398","97,207","97,000","96,778","96,537","96,275","95,991","95,683","95,352","94,999","94,625","94,227","93,805","93,353","92,867","92,342","91,778","91,169","90,514","89,811","89,057","88,248","87,363","86,373","85,252","83,989","82,581","81,022","79,299","77,395","75,295","72,996","70,494","67,774","64,821","61,623","58,191","54,554","50,742","46,766","42,662","38,488","34,304","30,171","26,153","22,315","18,716","15,409","12,435","9,821","7,579","5,706","4,185","2,985","2,068","3,653"
2012,person_years_lived_between_ages,male,"99,735","99,668","99,638","99,616","99,600","99,586","99,572","99,559","99,547","99,536","99,526","99,516","99,505","99,491","99,476","99,456","99,432","99,402","99,366","99,327","99,284","99,239","99,191","99,139","99,084","99,024","98,963","98,900","98,835","98,769","98,699","98,623","98,542","98,454","98,362","98,264","98,160","98,048","97,926","97,795","97,653","97,499","97,329","97,138","96,920","96,676","96,406","96,111","95,791","95,440","95,057","94,638","94,186","93,700","93,179","92,622","92,030","91,401","90,731","90,013","89,240","88,408","87,516","86,565","85,554","84,481","83,337","82,097","80,721","79,180","77,459","75,563","73,491","71,232","68,770","66,096","63,223","60,167","56,931","53,515","49,921","46,177","42,338","38,453","34,545","30,655","26,852","23,191","19,726","16,504","13,565","10,939","8,643","6,681","5,045","3,716","2,666","1,859","1,259",827,"1,268"
2012,person_years_lived_between_ages,female,"99,774","99,720","99,697","99,681","99,668","99,656","99,645","99,635","99,625","99,616","99,607","99,599","99,592","99,585","99,575","99,562","99,545","99,527","99,509","99,490","99,470","99,447","99,422","99,395","99,366","99,335","99,302","99,268","99,231","99,191","99,146","99,098","99,047","98,994","98,941","98,887","98,832","98,775","98,714","98,650","98,580","98,503","98,419","98,327","98,228","98,122","98,009","97,891","97,766","97,635","97,495","97,344","97,181","97,005","96,821","96,628","96,426","96,210","95,976","95,721","95,446","95,149","94,823","94,464","94,068","93,635","93,160","92,630","92,025","91,326","90,520","89,600","88,553","87,366","86,020","84,494","82,769","80,821","78,617","76,128","73,326","70,206","66,770","63,030","58,988","54,668","50,125","45,417","40,616","35,802","31,065","26,494","22,176","18,189","14,597","11,442","8,747","6,511","4,711","3,309","6,037"
2012,person_years_lived_above_age,both,"8,086,802","7,987,048","7,887,355","7,787,688","7,688,040","7,588,407","7,488,787","7,389,178","7,289,582","7,189,996","7,090,421","6,990,855","6,891,298","6,791,751","6,692,213","6,592,688","6,493,180","6,393,692","6,294,228","6,194,791","6,095,383","5,996,007","5,896,664","5,797,358","5,698,092","5,598,868","5,499,689","5,400,557","5,301,474","5,202,441","5,103,462","5,004,540","4,905,680","4,806,887","4,708,163","4,609,512","4,510,937","4,412,441","4,314,031","4,215,711","4,117,489","4,019,373","3,921,372","3,823,499","3,725,767","3,628,193","3,530,795","3,433,588","3,336,588","3,239,810","3,143,274","3,046,998","2,951,008","2,855,325","2,759,973","2,664,974","2,570,349","2,476,122","2,382,317","2,288,964","2,196,098","2,103,755","2,011,977","1,920,808","1,830,295","1,740,484","1,651,426","1,563,178","1,475,816","1,389,443","1,304,190","1,220,202","1,137,621","1,056,599","977,300","899,906","824,611","751,615","681,122","613,348","548,527","486,904","428,713","374,159","323,417","276,651","233,989","195,501","161,197","131,026","104,873","82,558","63,842","48,432","35,997","26,176","18,597","12,891","8,706","5,720","3,653"
2012,person_years_lived_above_age,male,"7,756,754","7,657,019","7,557,351","7,457,712","7,358,096","7,258,497","7,158,911","7,059,339","6,959,780","6,860,233","6,760,697","6,661,171","6,561,655","6,462,150","6,362,659","6,263,183","6,163,727","6,064,295","5,964,893","5,865,527","5,766,200","5,666,916","5,567,677","5,468,486","5,369,346","5,270,263","5,171,238","5,072,275","4,973,376","4,874,541","4,775,772","4,677,073","4,578,449","4,479,908","4,381,453","4,283,091","4,184,827","4,086,667","3,988,619","3,890,693","3,792,898","3,695,245","3,597,746","3,500,416","3,403,278","3,306,358","3,209,682","3,113,276","3,017,165","2,921,374","2,825,934","2,730,877","2,636,239","2,542,054","2,448,354","2,355,174","2,262,552","2,170,522","2,079,121","1,988,391","1,898,378","1,809,138","1,720,730","1,633,214","1,546,649","1,461,094","1,376,614","1,293,277","1,211,180","1,130,458","1,051,279","973,820","898,257","824,766","753,534","684,764","618,668","555,444","495,277","438,346","384,831","334,911","288,733","246,395","207,942","173,396","142,741","115,889","92,698","72,972","56,468","42,903","31,963","23,320","16,639","11,595","7,879","5,213","3,354","2,095","1,268"
2012,person_years_lived_above_age,female,"8,416,956","8,317,182","8,217,462","8,117,766","8,018,085","7,918,417","7,818,760","7,719,115","7,619,480","7,519,854","7,420,238","7,320,631","7,221,032","7,121,440","7,021,855","6,922,280","6,822,718","6,723,172","6,623,645","6,524,136","6,424,646","6,325,176","6,225,729","6,126,307","6,026,912","5,927,546","5,828,211","5,728,909","5,629,641","5,530,410","5,431,219","5,332,073","5,232,976","5,133,929","5,034,934","4,935,993","4,837,106","4,738,274","4,639,499","4,540,785","4,442,134","4,343,554","4,245,051","4,146,632","4,048,305","3,950,077","3,851,955","3,753,945","3,656,055","3,558,289","3,460,655","3,363,160","3,265,815","3,168,634","3,071,629","2,974,808","2,878,180","2,781,754","2,685,544","2,589,568","2,493,847","2,398,400","2,303,251","2,208,428","2,113,964","2,019,896","1,926,261","1,833,101","1,740,471","1,648,446","1,557,119","1,466,599","1,376,999","1,288,446","1,201,080","1,115,059","1,030,565","947,796","866,975","788,358","712,230","638,904","568,698","501,928","438,897","379,909","325,241","275,115","229,698","189,082","153,280","122,215","95,721","73,545","55,355","40,758","29,316","20,569","14,058","9,346","6,037"
2012,number_of_people_dying,both,291,31,22,16,13,12,12,11,11,10,9,9,9,11,14,18,22,26,28,30,33,35,38,41,44,46,48,50,52,55,60,64,68,71,74,77,82,88,94,101,110,121,134,149,167,183,199,214,231,250,273,296,320,342,364,386,409,436,468,504,544,585,633,678,728,779,840,930,"1,050","1,191","1,336","1,480","1,638","1,808","2,000","2,201","2,397","2,607","2,833","3,073","3,322","3,542","3,732","3,893","4,057","4,153","4,194","4,175","4,092","3,944","3,733","3,465","3,149","2,799","2,429","2,054","1,691","1,352","1,048",787,"1,674"
2012,number_of_people_dying,male,314,35,25,18,15,14,13,13,12,10,10,10,12,14,17,21,27,33,38,41,44,46,50,54,58,61,63,64,65,67,73,79,85,90,95,101,108,117,126,136,147,160,179,204,232,257,283,307,334,366,401,436,469,502,539,575,610,648,692,744,803,861,923,979,"1,041","1,106","1,182","1,298","1,453","1,631","1,811","1,981","2,163","2,355","2,569","2,780","2,966","3,146","3,327","3,505","3,683","3,805","3,873","3,897","3,919","3,861","3,746","3,576","3,355","3,089","2,788","2,464","2,129","1,796","1,476","1,182",919,693,507,358,647
2012,number_of_people_dying,female,267,27,19,14,12,11,11,10,10,9,9,7,6,8,11,15,18,18,18,19,21,24,26,28,30,32,33,35,39,43,47,50,52,53,53,54,56,59,62,67,73,81,88,95,103,109,116,122,128,135,144,157,170,181,189,196,208,225,244,264,285,309,342,377,414,452,498,562,647,750,862,979,"1,113","1,261","1,431","1,621","1,829","2,069","2,338","2,641","2,962","3,279","3,591","3,889","4,196","4,445","4,642","4,774","4,829","4,798","4,677","4,465","4,170","3,803","3,382","2,927","2,463","2,010","1,589","1,215","2,702"
2013,expectation_of_life_at_age,both,81.4,80.6,79.6,78.6,77.6,76.7,75.7,74.7,73.7,72.7,71.7,70.7,69.7,68.7,67.7,66.7,65.7,64.8,63.8,62.8,61.8,60.8,59.8,58.9,57.9,56.9,55.9,55.0,54.0,53.0,52.0,51.1,50.1,49.1,48.2,47.2,46.2,45.3,44.3,43.4,42.4,41.5,40.5,39.6,38.6,37.7,36.7,35.8,34.9,34.0,33.1,32.1,31.2,30.3,29.4,28.6,27.7,26.8,25.9,25.0,24.2,23.3,22.4,21.6,20.7,19.9,19.0,18.2,17.4,16.6,15.8,15.0,14.3,13.5,12.8,12.1,11.4,10.8,10.2,9.6,9.0,8.4,7.9,7.4,6.9,6.4,6.0,5.6,5.2,4.9,4.5,4.2,3.9,3.7,3.4,3.2,3.0,2.8,2.6,2.4,2.3
2013,expectation_of_life_at_age,male,78.1,77.4,76.4,75.4,74.4,73.4,72.4,71.4,70.5,69.5,68.5,67.5,66.5,65.5,64.5,63.5,62.5,61.5,60.6,59.6,58.6,57.6,56.6,55.7,54.7,53.7,52.8,51.8,50.8,49.9,48.9,47.9,47.0,46.0,45.0,44.1,43.1,42.2,41.2,40.3,39.3,38.4,37.5,36.5,35.6,34.7,33.8,32.9,32.0,31.1,30.2,29.3,28.4,27.5,26.7,25.8,25.0,24.1,23.3,22.5,21.6,20.8,20.0,19.2,18.4,17.6,16.8,16.1,15.3,14.5,13.8,13.1,12.4,11.8,11.1,10.5,9.9,9.3,8.8,8.2,7.7,7.2,6.8,6.3,5.9,5.5,5.2,4.8,4.5,4.2,3.9,3.7,3.4,3.2,3.0,2.8,2.6,2.5,2.3,2.2,2.0
2013,expectation_of_life_at_age,female,84.6,83.8,82.9,81.9,80.9,79.9,78.9,77.9,76.9,75.9,74.9,73.9,72.9,71.9,70.9,70.0,69.0,68.0,67.0,66.0,65.0,64.0,63.0,62.0,61.1,60.1,59.1,58.1,57.1,56.2,55.2,54.2,53.2,52.3,51.3,50.3,49.3,48.4,47.4,46.4,45.5,44.5,43.5,42.6,41.6,40.6,39.7,38.7,37.8,36.8,35.9,34.9,34.0,33.1,32.1,31.2,30.2,29.3,28.4,27.4,26.5,25.6,24.7,23.8,22.8,21.9,21.0,20.1,19.3,18.4,17.5,16.7,15.9,15.0,14.2,13.4,12.7,11.9,11.2,10.5,9.9,9.2,8.6,8.0,7.5,6.9,6.5,6.0,5.6,5.2,4.8,4.4,4.1,3.8,3.6,3.3,3.1,2.9,2.7,2.5,2.3
2013,probability_of_dying,both,0.00294,0.00024,0.00020,0.00016,0.00014,0.00013,0.00011,0.00010,0.00010,0.00009,0.00009,0.00008,0.00008,0.00010,0.00013,0.00016,0.00020,0.00023,0.00026,0.00029,0.00031,0.00033,0.00036,0.00039,0.00041,0.00043,0.00045,0.00048,0.00051,0.00055,0.00059,0.00063,0.00066,0.00070,0.00074,0.00077,0.00081,0.00088,0.00096,0.00105,0.00115,0.00126,0.00136,0.00148,0.00162,0.00178,0.00196,0.00214,0.00232,0.00251,0.00273,0.00298,0.00323,0.00346,0.00368,0.00392,0.00422,0.00454,0.00486,0.00522,0.00567,0.00622,0.00673,0.00724,0.00769,0.00826,0.00904,0.01007,0.01140,0.01297,0.01478,0.01672,0.01880,0.02121,0.02383,0.02690,0.03046,0.03447,0.03900,0.04398,0.04951,0.05556,0.06231,0.06998,0.07855,0.08772,0.09771,0.10854,0.12024,0.13283,0.14633,0.16076,0.17609,0.19233,0.20943,0.22737,0.24608,0.26550,0.28552,0.30604,1.00000
2013,probability_of_dying,male,0.00306,0.00025,0.00021,0.00018,0.00016,0.00015,0.00014,0.00013,0.00012,0.00011,0.00010,0.00010,0.00010,0.00013,0.00017,0.00021,0.00026,0.00031,0.00034,0.00037,0.00039,0.00043,0.00047,0.00052,0.00056,0.00058,0.00059,0.00061,0.00063,0.00067,0.00072,0.00079,0.00084,0.00090,0.00095,0.00099,0.00104,0.00113,0.00124,0.00138,0.00153,0.00170,0.00187,0.00206,0.00226,0.00250,0.00277,0.00307,0.00335,0.00363,0.00397,0.00437,0.00477,0.00514,0.00547,0.00586,0.00635,0.00687,0.00741,0.00797,0.00864,0.00939,0.01006,0.01074,0.01135,0.01220,0.01334,0.01483,0.01672,0.01892,0.02145,0.02416,0.02709,0.03050,0.03419,0.03850,0.04324,0.04823,0.05376,0.05996,0.06698,0.07444,0.08253,0.09144,0.10140,0.11198,0.12334,0.13550,0.14848,0.16228,0.17690,0.19235,0.20860,0.22565,0.24346,0.26199,0.28122,0.30107,0.32149,0.34242,1.00000
2013,probability_of_dying,female,0.00281,0.00022,0.00018,0.00014,0.00012,0.00010,0.00009,0.00008,0.00008,0.00008,0.00007,0.00006,0.00006,0.00007,0.00009,0.00011,0.00013,0.00015,0.00018,0.00021,0.00023,0.00024,0.00024,0.00025,0.00027,0.00029,0.00031,0.00034,0.00038,0.00042,0.00045,0.00047,0.00049,0.00051,0.00053,0.00056,0.00059,0.00062,0.00067,0.00072,0.00078,0.00082,0.00086,0.00091,0.00098,0.00107,0.00115,0.00123,0.00132,0.00141,0.00151,0.00163,0.00173,0.00183,0.00194,0.00206,0.00219,0.00231,0.00244,0.00261,0.00288,0.00325,0.00363,0.00401,0.00433,0.00468,0.00514,0.00580,0.00666,0.00772,0.00898,0.01033,0.01179,0.01347,0.01534,0.01758,0.02041,0.02391,0.02795,0.03232,0.03713,0.04260,0.04889,0.05624,0.06446,0.07337,0.08317,0.09392,0.10562,0.11832,0.13203,0.14673,0.16243,0.17910,0.19669,0.21516,0.23443,0.25442,0.27502,0.29611,1.00000
2013,number_of_people_left_alive_at_age,both,"100,000","99,706","99,682","99,662","99,646","99,632","99,620","99,608","99,598","99,588","99,579","99,571","99,563","99,554","99,544","99,532","99,515","99,496","99,473","99,447","99,418","99,387","99,354","99,318","99,280","99,239","99,196","99,151","99,104","99,054","99,000","98,941","98,879","98,814","98,744","98,672","98,595","98,515","98,429","98,335","98,232","98,118","97,995","97,862","97,717","97,559","97,385","97,195","96,986","96,761","96,518","96,255","95,968","95,659","95,327","94,977","94,604","94,205","93,777","93,321","92,835","92,308","91,734","91,116","90,457","89,761","89,020","88,215","87,327","86,332","85,213","83,953","82,550","80,997","79,279","77,390","75,308","73,014","70,497","67,747","64,768","61,562","58,141","54,519","50,704","46,721","42,622","38,458","34,284","30,162","26,155","22,328","18,738","15,439","12,469","9,858","7,617","5,742","4,218","3,013","2,091"
2013,number_of_people_left_alive_at_age,male,"100,000","99,694","99,668","99,647","99,629","99,612","99,597","99,584","99,571","99,559","99,549","99,539","99,529","99,519","99,506","99,489","99,468","99,442","99,411","99,377","99,340","99,301","99,258","99,211","99,160","99,104","99,047","98,989","98,928","98,866","98,800","98,729","98,651","98,568","98,479","98,386","98,289","98,187","98,075","97,954","97,819","97,669","97,503","97,321","97,121","96,901","96,659","96,391","96,095","95,773","95,425","95,046","94,631","94,180","93,695","93,183","92,637","92,049","91,417","90,739","90,016","89,238","88,400","87,511","86,571","85,589","84,545","83,417","82,180","80,806","79,277","77,576","75,702","73,651","71,405","68,964","66,309","63,442","60,382","57,136","53,710","50,112","46,382","42,554","38,663","34,742","30,852","27,047","23,382","19,910","16,679","13,729","11,088","8,775","6,795","5,141","3,794","2,727","1,906","1,293",850
